NUM_DOCUMENTO_STD	FECHA_CREA	FECHA_FINALIZACION	MES_F	MES_F_1	MES_CREA	MES_CREA_1	ANIO_INGRESO	ASUNTO	D_T	INSTITUCION	RESPUESTA	CUERPO	UNIDAD_ORG
E-159273-2020	13-08-2020 07:11:57 PM	21-10-2020 11:57:00 AM	10	OCTUBRE   	08	AGOSTO    	2020	"TRASLADA DOCUMENTACION, SOBRE LA OBRA DE ""MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL CAMINO VECINAL TRAMO NINABAMBA - RIO SECO KM 3.40."	47	CONGRESO DE LA REPUBLICA	OFICIO ENTREGADO CONFORME	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-163142-2020	19-08-2020 09:06:31 AM	19-08-2020 10:15:34 AM	08	AGOSTO    	08	AGOSTO    	2020	"TRASLADA COMUNICACIÓN DEL SEÑOR  ALCALDE DE LA MUNICIPALIDAD PROVINCIAL DE CONDORCANQUI OFICIO MÚLTIPLE N°060-2020-MPC/A DE FECHA 26 DE MAYO DE 2020 DONDE EL SUSCRITO REMITE LOS
COMPROMISOS ASUMIDOS POR
SECTORES INVOLUCRADOS EN REUNIÓN
DE TRABAJO DE FECHA 21 DE MAYO DE
2020, REALIZADA EN LA BASE MILITAR
“CIRO ALEGRÍA
"	0	PCM	SE FINALIZA, POR HABER INGRESADO EL OFICIO D000908-2020-PCM-SC EL 15 DE JULIO DEL 2020 CORRE CON REGISTRO E-135003-2020	NULL	NULL
E-163235-2020	19-08-2020 10:17:37 AM	21-10-2020 05:09:13 PM	10	OCTUBRE   	08	AGOSTO    	2020	SOLICITO LA HABILITACIÓN DEL ASFALTADO DE LAS CARRETERAS PARA EL TRASLADO DE LOS POBLADORES DEL DISTRITO DE ÁMBAR A LAS CIUDADES CAPITALES. <ABENITES@CONGRESO.GOB.PE>	43	CONGRESO DE LA REPUBLICA	OFICIO ENTREGADO CONFORME	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-157539-2020	12-08-2020 11:43:47 AM	03-09-2020 10:14:41 PM	09	SEPTIEMBRE	08	AGOSTO    	2020	RESPUESTA A LA SOLICITUD DE AMPLIACIÓN DE PLAZO PARA ATENDER EL REQUERIMIENTO DE INFORMACIÓN RELACIONADO AL CONTRATO DE CONCESIÓN DEL CORREDOR VIAL INTEROCEÁNICO SUR, PERÚ-BRASIL - IIRSA SUR TRAMO 4 - INAMBARI-AZÁNGARO	16	CONTRALORIA GENERAL DE LA REPUBLICA	MEDIANTE OFICIO 3160-2020-MTC/19 SE ATENDIO LO SOLICITADO	NULL	DIRECCION GENERAL DE PROGRAMAS Y PROYECTOS DE TRANSPORTE-(NUEVO-ROF)
E-160916-2020	16-08-2020 05:20:30 PM	27-08-2020 04:27:25 PM	08	AGOSTO    	08	AGOSTO    	2020	BANDEJA DIGITAL: REMITE CONTRATO DE LOCACION DE SERVICIO DE CONSULTOR FAG	8	MINISTERIO DE ECONOMIA Y FINANZAS	DEVOLUCIÓN DE CONTRATO POR EXCEDER HORARIO.	NULL	SECRETARIA GENERAL
E-161071-2020	17-08-2020 10:08:47 AM	18-08-2020 04:17:50 PM	08	AGOSTO    	08	AGOSTO    	2020	INGRESADO POR LA MESA DE PARTES VIRTUAL. SOLICITA QUE SE REMITA CONSTANCIA DE CERTIFICADO DE SALUD N°6713591, DEL SISTEMA NACIONAL DE CONDUCTORES.	0	MINISTERIO PUBLICO	SE FINALIZA EN VIRTUD DEL OFICIO 9710-2020-MTC/17.03 DEL 17.08.2020. DICHO OFICIO FUE NOTIFICADO VIRTUALMENTE EL 18.08.2020. SE ADJUNTA PRINT DEL CORREO MEDIANTE EL CUAL EL M.P. CONFIRMA RECEPCIÓN.	NULL	DIRECCION DE CIRCULACION VIAL-(NUEVO-ROF)
E-159672-2020	14-08-2020 11:02:02 AM	02-09-2020 10:35:57 AM	09	SEPTIEMBRE	08	AGOSTO    	2020	BANDEJA DIGITAL: SOLICITA SE EFECTÚE PRÓRROGA DE LA VIGENCIA DE LICENCIAS DE CONDUCIR, ENTRE OTROS.	13	DESPACHO PRESIDENCIAL	SE FINALIZA EN VIRTUD DEL OFICIO 10485-2020-MTC/17.03 DEL 01/09/2020.	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-161727-2020	17-08-2020 05:14:08 PM	09-10-2020 10:36:18 PM	10	OCTUBRE   	08	AGOSTO    	2020	REQUERIMIENTO DE INFORMACIÓN. <MDAVILA@CONTRALORIA.GOB.PE>	37	CONTRALORIA GENERAL DE LA REPUBLICA	SE DIÓ TRÁMITE MEDIANTE OFICIO A-2127-2020-MTC/07 A LA JEFA DE LA COMISIÓN DE LA CONTRALORÍA GENERAL DE LA REPÚBLICA, RECEPCIONADO CON FECHA 07/10/2020	NULL	PROCURADURIA PUBLICA
E-158056-2020	12-08-2020 04:53:06 PM	27-08-2020 02:16:54 PM	08	AGOSTO    	08	AGOSTO    	2020	"REMITE CARTA AFIN Nª 171-2020, SUSCRITO POR ASOCIACIÓN PARA EL FOMENTO DE LA INFRAESTRUCTURA NACIONAL - AFIN,
MANIFIESTAN PROFUNDA PREOCUPACIÓN POR LA APROBACIÓN EN LA COMISIÓN DE TRANSPORTES Y COMUNICACIONES DEL CONGRESO, DEL PRE DICTAMEN RECAÍDO SOBRE EL PROYECTO DE LEY 5582/2020-CR"	11	PCM	SE REMITIÓ OFICIO 4782-2020-MTC/26 A AFIN Y PCM, LOS QUE CONFIRMARON LA RECEPCIÓN DEL MISMO	NULL	DESPACHO VICEMINISTERIAL DE COMUNICACIONES
E-159400-2020	13-08-2020 10:27:44 PM	20-10-2020 11:11:41 AM	10	OCTUBRE   	08	AGOSTO    	2020	SOLICITA SE LE INFORME SOBRE EL ESTADO DE LOS PROYECTOS CON CÓDGIO CUI 2469325 Y OTROS. (MESA DE PARTES VIRTUAL) <MCRIBILLERO@CONGRESO.GOB.PE>	46	CONGRESO DE LA REPUBLICA	OFICIO NOTIFICADO CONFORME AL MINISTERIO DE VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO Y AL CONGRESO	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-158066-2020	12-08-2020 04:59:55 PM	27-08-2020 02:17:49 PM	08	AGOSTO    	08	AGOSTO    	2020	REMITE CARTA N° AFIN 163-2020, SUSCRITO ASOCIACIÓN PARA EL FOMENTO DE LA INFRAESTRUCTURA NACIONAL - AFIN,  MANIFIESTA SU DISCONFORMIDAD CON EL PROYECTO DE LEY 143/2016-CR	11	PCM	SE REMITIÓ OFICIO 4781-2020-MTC/26 A AFIN Y PCM, LOS QUE CONFIRMARON LA RECEPCIÓN DEL MISMO	NULL	DESPACHO VICEMINISTERIAL DE COMUNICACIONES
E-164391-2020	20-08-2020 11:00:33 AM	20-08-2020 01:05:51 PM	08	AGOSTO    	08	AGOSTO    	2020	APROBACIÓN DE LINEAMIENTOS SANITARIOS EN EL ÁMBITO DEL SERVICIO DE TRANSPORTE FLUVIAL DE PASAJEROS	0	DEFENSORIA DEL PUEBLO	SE FINALIZA POR HABER INGRESADO CARTA 397-2020-DP/AMASPPI EL DIA 30 DE JULIO DEL 2020 CON REGISTRO E-146744-2020	NULL	NULL
E-164394-2020	20-08-2020 11:01:12 AM	29-08-2020 02:53:44 PM	08	AGOSTO    	08	AGOSTO    	2020	TRAMITE / OFICIO: 145-2020  -  2° FPPCV - 3°DESPACHO - MPFN DF. LIMA NOROESTE, SI CUENTAN CON LICENCIA DE CONDUCIR SOTO HUAMAN NELSON Y OTRO	6	MINISTERIO PUBLICO	NULL	NULL	DIRECCION DE CIRCULACION VIAL-(NUEVO-ROF)
E-164044-2020	19-08-2020 07:43:08 PM	31-08-2020 03:50:26 PM	08	AGOSTO    	08	AGOSTO    	2020	INGRESADO POR LA MESA DE PARTES VIRTUAL. SOLICITA DOCUMENTACIÓN VINCULADA AL D. L 20530	8	MINISTERIO DE ECONOMIA Y FINANZAS	NULL	NULL	OFICINA GENERAL DE GESTION DE RECURSOS HUMANOS-(NUEVO-ROF)
E-143345-2020	25-07-2020 04:02:33 AM	17-08-2020 05:06:40 PM	08	AGOSTO    	07	JULIO     	2020	REMISIÓN DE INFORME DE CONTROL CONCURRENTE N° 6515-2020-CG/APP-SCC - _CONTRATO DE CONCESIÓN DEL DEL TRAMO VIAL PUENTE PUCUSANA - CERRO AZUL - _ICA, RED VIAL 6.	12	CONTRALORIA GENERAL DE LA REPUBLICA	SE EVALUO Y ARCHIVO EN EL LEGAJO CORRESPONDIENTE AL FIN 6515-2020 CC I SEMESTRE 2020 Y SU REPORTE SERA REMITIDO AL DESPACHO MINISTERIAL.	NULL	ORGANO DE CONTROL INSTITUCIONAL
E-165054-2020	20-08-2020 05:58:40 PM	09-09-2020 07:28:20 PM	09	SEPTIEMBRE	08	AGOSTO    	2020	SOLICITUD DE RESTABLECIMIENTO DEL AEROPUERTO MOISÉS BENZAQUEN RENGIFO UBICADO EN DISTRITO DE YURIMAGUAS EN HORARIO NORMAL.  <EACATE@CONGRESO.GOB.PE>.	14	CONGRESO DE LA REPUBLICA	SE REMITIÓ OFICIO AL CONGRESO DE LA REPÚBLICA Y SE RECIBIÓ CARGO	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-165527-2020	21-08-2020 11:30:32 AM	28-08-2020 11:48:47 AM	08	AGOSTO    	08	AGOSTO    	2020	REMITE DISPOSICIÓN DE ARCHIVO. CARPETA FISCAL 557-2020.  <4FPPC.MAYNAS@GMAIL.COM>	5	MINISTERIO PUBLICO	INFORME DE ARCHIVO POR ABSTENCION DE LA ACCION PENAL	NULL	PROCURADURIA PUBLICA
E-164047-2020	19-08-2020 07:51:07 PM	01-09-2020 12:28:39 PM	09	SEPTIEMBRE	08	AGOSTO    	2020	INGRESADO POR LA MESA DE PARTES VIRTUAL. SOLICITA LA REMISION DE LA DOCUMENTACION - D. L 20530	9	MINISTERIO DE ECONOMIA Y FINANZAS	FUE ATENDIDO A LA ONP	NULL	OFICINA GENERAL DE GESTION DE RECURSOS HUMANOS-(NUEVO-ROF)
E-161091-2020	17-08-2020 10:28:41 AM	28-08-2020 03:07:00 AM	08	AGOSTO    	08	AGOSTO    	2020	"COMUNICA AUDIENCIA DE APLICACIÓN DEL PRINCIPIO DE OPORTUNIDAD PARA EL DIA 05 DE AGOSTO DE 2020 (FUERA DE PLAZO) CONTRA VIVIANO DAVID CUEVA HUAYANA POR EL DELITO DE CONDUCCIÓN EN ESTADO DE EBRIEDAD- ASIMISMO SE COMUNICA QUE DOCUMENTACIÓN LLEGO A TRAVÉS DEL CORREO DE MESA DE PARTES VIRTUAL EL DÍA 16 DE AGOSTO DEL 2020 A LAS 20:25 HR. 
REMITE: SEGUNDA FISCALÍA PENAL CORPORATIVA DE OXAPAMPA "	9	MINISTERIO PUBLICO	SE HA FINALIZADO LA PRESENTE HOJA DE RUTA, A TRAVÉS DE ESCRITO DE APERSONAMIENTO EN VIRTUD DEL CUAL SE HA SOLICITADO COPIA SIMPLE DE VOUCHER DE PAGO QUE CONTIENE PAGO DE REPARACIÓN CIVIL. GUARDA RELACIÓN CON EL LEGAJO PENAL 16722-2020	NULL	PROCURADURIA PUBLICA
E-161096-2020	17-08-2020 10:34:43 AM	24-08-2020 02:54:52 PM	08	AGOSTO    	08	AGOSTO    	2020	"BANDEJA DIGITAL: ASISTENCIA TÉCNICA FUNCIONAL DEL SISTEMA INTEGRADO DE GESTIÓN ADMINISTRATIVA DEL MINISTERIO DE ECONOMÍA Y FINANZAS 					
"	5	MINISTERIO DE ECONOMIA Y FINANZAS	"CORREO ELECTRONICO  ASISTENCIA TÉCNICA FUNCIONAL DEL SISTEMA INTEGRADO DE GESTIÓN ADMINISTRATIVA DEL MINISTERIO DE ECONOMÍA Y FINANZAS
SE ENVIARON LOS DOS FORMATOS FIRMADOS A GUILLERMO BELTRAN  CON COPIA A MARIA BALDEON"	NULL	SECRETARIA GENERAL
E-161097-2020	17-08-2020 10:35:57 AM	21-09-2020 12:31:11 PM	09	SEPTIEMBRE	08	AGOSTO    	2020	TRASLADA PARA CONOCIMIENTO Y FINES EL OFICIO DEL CONGRESISTA EDUARDO ACATE CORONEL , SOLICITA  INFORMACIÓN SOBRE EL ESTADO SITUACIONAL DE TRES (03) PROYECTOS DE INVERSIÓN EN EL DISTRITO DE CONDORMARCA DE LA PROVINCIA DE BOLÍVAR, EN EL DEPARTAMENTO DE LA LIBERTAD.	25	PCM	SE BRINDÓ ATENCIÓN MEDIANTE INFORME N° 220-2020-MTC/21.OPP DE FECHA 30.07.2020 DIRIGIDO AL CONGRESISTA EDUARDO ACATE 	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-155160-2020	10-08-2020 01:59:14 PM	26-08-2020 03:13:13 PM	08	AGOSTO    	08	AGOSTO    	2020	FISCALÍA PROVINCIAL PENAL CORPORATIVA DE TUMBES NOTIFICAN  CÉDULA DEL CASO 267-2020	12	MINISTERIO PUBLICO	APERSONAMIENTO EN CALIDAD DE PARTE AGRAVIDA	NULL	PROCURADURIA PUBLICA
E-152265-2020	06-08-2020 03:39:11 PM	29-10-2020 11:37:45 AM	10	OCTUBRE   	08	AGOSTO    	2020	LIMPIEZA Y MANTENIMIENTO DE CARPA	58	MINISTERIO DE SALUD	SE TOMO CONOCIMIENTO- ATENDIDO POR OVERLAY	NULL	PEJP2019 - OFICINA DE ADMINISTRACIÓN2
E-157962-2020	12-08-2020 04:14:11 PM	27-11-2020 09:13:25 AM	11	NOVIEMBRE 	08	AGOSTO    	2020	 REITERA PEDIDO DE INFORMACIÓN CONTENIDO EN EL OFICIO Nº 306-2020-DP/OD LA LIB RECEPCIONADO CON FECHA 05.03.2020 (EXP. E-078324- 2020), RELACIONADO A LA PROBLEMÁTICA DE LA EROSIÓN COSTERA EN LAS PLAYAS BUENOS AIRES, LAS DELICIAS Y HUANCHACO-PROVINCIA DE TRUJILLO.	75	DEFENSORIA DEL PUEBLO	SE CONTESTA CON EL OFICIO 2985-2020-MTC/19 A DEFENSORIA DEL PUEBLO DE LA LIBERTAD EL 12 DE AGOSTO 2020.	NULL	DIRECCION GENERAL DE PROGRAMAS Y PROYECTOS DE TRANSPORTE-(NUEVO-ROF)
E-149368-2020	03-08-2020 09:45:30 PM	29-10-2020 09:15:30 PM	10	OCTUBRE   	08	AGOSTO    	2020	"SOLICITARLE CON CARÁCTER DE URGENCIA, UNA REUNIÓN PARA EVALUAR EL DESARROLLO DEL PROYECTO DENOMINADO “TERMINAL PORTUARIO DE LAMBAYEQUE"""	61	CONGRESO DE LA REPUBLICA	SE LLEVÓ A CABO REUNIÓN CON PRESENCIA DE SR. VICEMINISTRO DE TRANSPORTES.	NULL	SECRETARIA GENERAL
E-151015-2020	05-08-2020 02:38:17 PM	14-09-2020 08:31:57 PM	09	SEPTIEMBRE	08	AGOSTO    	2020	"REMITE INFORMES ESPECIALES N° 026-2020-DP “PREVENCIÓN Y GESTIÓN DE CONFLICTOS SOCIALES EN EL CONTEXTO DE LA PANDEMIA POR EL COVID-19”. (JVALVERDE@DEFENSORIA.GOB.PE) (MESA DE PARTES VIRTUAL).
"	28	DEFENSORIA DEL PUEBLO	SE TOMA CONOCIMIENTO DEL INFORME REMITIDO, NO OBSTANTE CABE SEÑALAR QUE MEDIANTE MEMORANDO 335-2020-MTC/04.03 SE REMITIÓ A SECRETARIA GENERAL EL INFORME N° 007-2020-MTC/O4.03.ANL, QUIEN A SU VEZ DIO RESPUESTA A LA DEFENSORÍA DEL PUEBLO CON OFICIO 1167-2020-MTC/04	NULL	DESPACHO MINISTERIAL
E-161114-2020	17-08-2020 10:48:55 AM	28-08-2020 11:59:02 AM	08	AGOSTO    	08	AGOSTO    	2020	"CARPETA FISCAL N° 309-2020 - CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EBRIEDAD. 
REMITE: QUINTA FISCALIA PROVINCIAL CORPORATIVA PENAL DE MAYNAS"	9	MINISTERIO PUBLICO	A CONOCIMIENTO	NULL	PROCURADURIA PUBLICA
E-161116-2020	17-08-2020 10:49:50 AM	19-08-2020 10:58:56 AM	08	AGOSTO    	08	AGOSTO    	2020	"TRASLADO PEDIDO. CARTA DE SOLICITUD DE APOYO PARA RESOLVER LA PROBLEMÁTICA DE
LA ENERGÍA ELÉCTRICA EN EL DISTRITO DE PARIACOTO Y EL VALLE DE CASMA. <MBARTOLO@CONGRESO.GOB.PE>
"	2	CONGRESO DE LA REPUBLICA	"SEÑORA
FÁTIMA SORAYA ALTABÁS KAJAU
SECRETARIA GENERAL
MINISTERIO DE ENERGÍA Y MINAS 
CC: CONGRESISTA MARÍA ISABEL BARTOLO ROMERO 
TRAMITADO A TRAVÉS DEL SERVICIO DE NOTIFICACIONES"	NULL	SECRETARIA GENERAL
E-161678-2020	17-08-2020 04:42:10 PM	23-10-2020 04:20:04 PM	10	OCTUBRE   	08	AGOSTO    	2020	PEDIDO DE INFORMACIÓN. 	47	CONGRESO DE LA REPUBLICA	OFICIO ENTREGADO CONFORME	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-158685-2020	13-08-2020 11:47:35 AM	26-08-2020 10:38:29 AM	08	AGOSTO    	08	AGOSTO    	2020	TERCERA FISCALIA PROVINCIAL PENAL CORPORATIVA-DISTRITO FISCAL DE LIMA NOR OESTE DE VENTANILLA: SOLICITA SE INFORME SI EL SR. RICARDO VIDAL CONTRERAS CUENTA CON LICENCIA DE CONDUCIR Y OTROS. 	9	MINISTERIO PUBLICO	NULL	NULL	DIRECCION DE CIRCULACION VIAL-(NUEVO-ROF)
E-159254-2020	13-08-2020 06:58:34 PM	NULL	NULL	NULL	08	AGOSTO    	2020	SOLICITO INFORMACIÓN SOBRE EL PROYECTO MEJORAMIENTO DE LA CARRETERA ACOS – HUAYLLAY, CÓDIGO SNIP 312879 A CARGO DE PROVIAS NACIONAL Y AGENDAR REUNIÓN DE TRABAJO SOBRE ESTE PROYECTO. 	83	CONGRESO DE LA REPUBLICA	SE ACUMULA POR SER EL MISMO PEDIDO CONGRESAL - SOLICITUD DE INFORMACIÓN SOBRE EL PROYECTO MEJORAMIENTO DE LA CARRETERA ACOS – HUAYLLAY 	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-159955-2020	14-08-2020 02:06:23 PM	08-09-2020 01:55:02 PM	09	SEPTIEMBRE	08	AGOSTO    	2020	" RELACIÓN A LA SOLICITUD DE INTERVENCIÓN PRESENTADA POR LA CIUDADANA CONSUELO
DE LA CRUZ AYALA, DEBIDO A LA PRESUNTA DILACIÓN EN ATENDER SU RECURSO DE 
RECONSIDERACIÓN DE FECHA 17 DE FEBRERO DE 2020. <MNAVARRE@DEFENSORIA.GOB.PE>
"	17	DEFENSORIA DEL PUEBLO	SE REMITIÓ OFICIO A LA MESA DE PARTES DE LA DEFENSORÍA Y SE RECIBIÓ CARGO	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-141164-2020	22-07-2020 07:29:45 PM	19-08-2020 07:14:03 PM	08	AGOSTO    	07	JULIO     	2020	BANDEJA DIGITAL: REMITE COMENTARIOS RESPECTO A LA VIABILIDAD DE PROYECTO DE CONSTRUCCIÓN DEL AEROPUERTO DE CHINCHEROS, CUSCO.	17	DESPACHO PRESIDENCIAL	SE ATENDIÓ CON OFICIO N° 302- 2020-MTC/12.08	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-159000-2020	13-08-2020 04:08:22 PM	16-09-2020 04:45:07 PM	09	SEPTIEMBRE	08	AGOSTO    	2020	SOLICITA REMITIR INFORMACIÓN A LA FISCALIA SUPRAPROVINCIAL ESPECIALIZADA EN DELITOS DE CORRUPCIÓN DE FUNCIONARIOS - 2DO DESPACHO	24	MINISTERIO PUBLICO	EXPEDIENTE SE ATENDIO CON OFICIO 432-2020 A LA FISCALIA DIRECTO DE PROVIAS NACIONAL 	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-159006-2020	13-08-2020 04:12:19 PM	28-08-2020 01:33:05 AM	08	AGOSTO    	08	AGOSTO    	2020	1º FISCALIA PROVINCIAL PENAL CORPORATIVA DE VENTANILLA - CEDULA DE NOTIFICACION, CARPETA FISCAL Nº 4006014501-2018-1043-0, SENTENCIADO SEGUNDO TEODORO GARCÍA YAMUNAQUE.	11	MINISTERIO PUBLICO	SE FINALIZA LA PRESENTE HOJA DE RUTA, MEDIANTE ESCRITO DE APERSONAMIENTO DE FECHA 27 DE AGOSTO DE 2020, EN VIRTUD DEL CUAL SE HA PEDIDO QUE SE INFORME AL DESPACHO FISCAL RESPECTO AL CUMPLIMIENTO DEL PAGO DE LA REPARACIÓN CIVIL. GUARDA RELACIÓN CON EL LEGAJO PENAL P-80039-2020	NULL	PROCURADURIA PUBLICA
E-159528-2020	14-08-2020 09:40:06 AM	17-08-2020 08:30:51 PM	08	AGOSTO    	08	AGOSTO    	2020	OFICIO Nº D003554-2020-PCM-SC - PROPUESTA DE REPRESENTANTE ANTE EL CONSEJO NACIONAL DE PROTECCIÓN DEL CONSUMIDOR	1	PCM	DIRIGIDO A LA SECRETARIA GENERAL DE LA PCM	NULL	SECRETARIA GENERAL
E-151134-2020	05-08-2020 03:52:17 PM	18-08-2020 09:07:03 PM	08	AGOSTO    	08	AGOSTO    	2020	BANDEJA DIGITAL: ACCESO A LA INFORMACIÓN - SOLICITAMOS COPIA DE ACTA DE NOTIFICACIÓN PERSONAL DE ACTOS ADMINISTRATIVOS DEL OFICIO N 3690-2020-MTC/17.03 DEL 20.02.2020, NOTIFICADO EL 25.02.2020	9	MINISTERIO DE ECONOMIA Y FINANZAS	ATENDIDO MEDIANTE CORREO ELECTRÓNICO DE FECHA 18-08-2020	NULL	DIRECCION DE CIRCULACION VIAL-(NUEVO-ROF)
E-155532-2020	10-08-2020 05:29:23 PM	11-08-2020 08:19:36 PM	08	AGOSTO    	08	AGOSTO    	2020	"PARA CONOCIMIENTO Y FINES REMITE OFICIO N°0026-2020-2021CEM/VRAEM-PRO-CR-2 DEL CONGRESISTA PERCI RIVAS OCEJO, SOLICITA PRIORIZAR PROYECTOS DE INVERSIÓN REQUERIDOS POR ALCALDES DE LA
ASOCIACIÓN AMUVRAE."	0	PCM	"SEÑORA
ELSA GABRIELA NIÑO DE GUZMAN CHIMPECAM
SUBSECRETARIA DE FORTALECIMIENTO DE LA DESCENTRALIZACIÓN
SECRETARÍA DE DESCENTRALIZACIÓN
PRESIDENCIA DEL CONSEJO DE MINISTROS 
TRAMITADO A TRAVÉS DEL SERVICIO DE NOTIFICACIONES"	NULL	SECRETARIA GENERAL
E-158900-2020	13-08-2020 02:30:05 PM	18-09-2020 06:21:20 PM	09	SEPTIEMBRE	08	AGOSTO    	2020	SOLICITARLE SE SIRVA DISPONER CON CARÁCTER DE URGENTE, LA OPINIÓN DEL DESPACHO A SU CARGO CON RELACIÓN AL SIGUIENTE PROYECTO DE LEY, SEGÚN INDICA EN EL OFICIO	26	CONGRESO DE LA REPUBLICA	ATENDIDO CON OFICIO N° 131-2020-MTC/01 A ANTHONY NOVOA CRUZADO PDTE CEBFIF CR OSPL N° 05397/2020-CR	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-157222-2020	11-08-2020 08:55:54 PM	26-08-2020 10:50:13 AM	08	AGOSTO    	08	AGOSTO    	2020	LA FISCALÍA PROVINCIAL CORPORATIVA  DE MI PERÚ CUARTO DESPACHO SOLICITAN LA VERIFICACIÓN DE LICENCIA DE CONDUCIR 	11	MINISTERIO PUBLICO	NULL	NULL	DIRECCION DE CIRCULACION VIAL-(NUEVO-ROF)
E-166541-2020	22-08-2020 10:34:31 PM	11-09-2020 03:03:02 PM	09	SEPTIEMBRE	08	AGOSTO    	2020	"SOLICITA SE LE REMITA UN INFORME DETALLADO SOBRE LA EJECUCIÓN Y CARTERA DE LOS PROYECTOS DE INVERSIÓN RELACIONADOS CON LA RECONSTRUCCIÓN Y REHABILITACIÓN DE LA INFRAESTRUCTURA VIAL DE LAMBAYEQUE, QUE FUERON SINIESTRADOS POR EL FENÓMENO DEL NIÑO.
"	14	CONGRESO DE LA REPUBLICA	SE REMITIÓ OFICIO A LA MESA DE PARTES DEL CONGRESO Y SE RECIBIÓ CARGO	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-162469-2020	18-08-2020 01:40:32 PM	14-10-2020 07:18:04 PM	10	OCTUBRE   	08	AGOSTO    	2020	SOLICITA UNA OPINIÓN INSTITUCIONAL DEL PROYECTO DE LEY 5963/2020-CR, QUE PROPONE UNA “LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA EJECUCIÓN DE LA EXTENSIÓN HASTA EL DISTRITO DE VENTANILLA, PROVINCIA CONSTITUCIONAL DEL CALLAO, DE LA LÍNEA 4 DE LA RED BÁSICA DEL METRO DE LIMA”. 	39	CONGRESO DE LA REPUBLICA	SE ENTREGÓ OFICIO CONFORME	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-162478-2020	18-08-2020 01:44:08 PM	28-08-2020 12:37:46 AM	08	AGOSTO    	08	AGOSTO    	2020	DISP. 02 CARPET 149-2020 INVESTIGADO VICTOR HUGO RIVERA PAQUIRACHIN	8	MINISTERIO PUBLICO	SE FINALIZA LA PRESENTE HOJA DE RUTA MEDIANTE ESCRITO DE APERSONAMIENTO DE FECHA 27 DE AGOSTO DE 2020, EN VIRTUD DEL CUAL SE HA SOLICITADO VOUCHER DE PAGO POR CONCEPTO DE REPARACIÓN CIVIL. GUARDA RELACIÓN CON LEGAJO PENAL P-16785-2020	NULL	PROCURADURIA PUBLICA
E-157897-2020	12-08-2020 03:37:28 PM	03-09-2020 06:22:31 PM	09	SEPTIEMBRE	08	AGOSTO    	2020	TRASLADO DEL OFICIO DE LA REFERENCIA SUSCRITO POR EL ALCALDE DISTRITAL DE CALLAYUC – CUTERVO – CAJAMARCA, RESPECTO A LA SOLICITUD DE APOYO CONGRESAL EN EL SEGUIMIENTO A LOS PROYECTOS DE INVERSIÓN PÚBLICA CORRESPONDIENTE AL SECTOR DEL MTC – PROVIAS DESCENTRALIZADO. 	16	CONGRESO DE LA REPUBLICA	SE REMITIÓ A MESA DE PARTES DEL CONGRESO 	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
E-158240-2020	12-08-2020 06:40:13 PM	20-08-2020 04:30:18 PM	08	AGOSTO    	08	AGOSTO    	2020	BANDEJA DIGITAL: SOLICITA ASISTENCIA PARA SU REINCORPORACIÓN LABORAL, ENTRE OTROS	6	DESPACHO PRESIDENCIAL	SE REMITIO EL OFICIO Nº 244-2020-MTC/11 PARA SU NOTIFICACION A TRAVES DE LA MESA DE PARTES DEL MTC.	NULL	SECRETARIA GENERAL
E-158241-2020	12-08-2020 06:40:27 PM	19-10-2020 12:47:54 PM	10	OCTUBRE   	08	AGOSTO    	2020	TRASLADO DEL OFICIO DE LA REFERENCIA SUSCRITO POR EL ALCALDE DISTRITAL DE POMAHUACA – JAÉN – CAJAMARCA, RESPECTO A LA SOLICITUD DE APOYO CONGRESAL EN EL SEGUIMIENTO A LOS PROYECTOS DE INVERSIÓN PÚBLICA CORRESPONDIENTE AL SECTOR DEL MTC – PROVIAS DESCENTRALIZADO. <MGCRUZ_2020@HOTMAIL.COM>	46	CONGRESO DE LA REPUBLICA	OFICIO ENTREGADO CONFORME	NULL	DESPACHO VICEMINISTERIAL DE TRANSPORTES
